citycode,year,ratio,ratioW
231200,2012,37.86002522068095,18.29466162253048
231200,2013,41.49772806710942,17.03530234183854
231200,2014,38.18589946253561,14.99083148909265
231200,2015,40.93481525983778,15.48302793631722
231200,2016,40.81153957668896,15.18121194549143
231200,2017,40.69679955081416,14.50449185850643
231200,2018,38.6210731164859,13.59521823742005
231200,2019,42.30837247858526,15.22022658192872
231200,2020,37.79579994473615,13.17435755733629
232700,2012,41.38647342995171,19.3719806763285
232700,2013,41.18303571428569,19.64732142857143
232700,2014,41.81327800829877,19.64315352697095
232700,2015,42.15625000000002,19.08984374999999
232700,2016,43.34230769230768,18.83076923076923
232700,2017,42.51470588235297,18.10294117647057
232700,2018,42.05109489051096,18.17883211678834
232700,2019,44.89115646258507,18.921768707483
232700,2020,39.17993079584774,17.07958477508651
310000,2012,38.48455481526351,17.99788007268323
310000,2013,42.79772591262721,19.64602034709754
310000,2014,42.46581469648566,19.53418530351437
310000,2015,43.81188118811881,20.37719578409454
310000,2016,43.60353621217271,20.15062903774229
310000,2017,45.65434136678769,20.97259821723341
310000,2018,37.99669360764145,18.03563556208673
310000,2019,44.39956195244056,20.29662077597
310000,2020,43.64680347277032,20.86937647987373
320100,2012,39.31151241534998,18.44792002579818
320100,2013,42.22857142857145,19.55487012987011
320100,2014,43.44324853228962,20.16014350945857
320100,2015,43.97168359495235,19.86457371498919
320100,2016,41.67182756527014,18.41803278688523
320100,2017,40.97996515679455,17.73025551684088
320100,2018,40.52181400688865,17.3117106773824
320100,2019,43.89279999999997,19.29199999999997
320100,2020,42.35510937968221,18.81090800119874
320200,2012,37.18035426731084,17.08051529790655
320200,2013,43.23432155074114,20.42702394526798
320200,2014,41.3528277634961,19.41323907455013
320200,2015,49.93591101694913,22.71874999999998
320200,2016,40.56842105263159,18.60990712074303
320200,2017,44.05133689839565,19.3871657754011
320200,2018,39.4539978094195,16.91456736035051
320200,2019,44.3507963118189,18.96982397317687
320200,2020,41.29306071871125,18.19454770755888
320300,2012,37.09587628865978,16.30247422680419
320300,2013,42.05930710510859,17.18633783519291
320300,2014,43.02026515151503,17.2952651515151
320300,2015,42.82024087722446,16.66546827251481
320300,2016,39.67539267015703,15.32635253054105
320300,2017,41.72144659377635,15.65735912531541
320300,2018,42.58051658163268,16.13855229591838
320300,2019,40.64740150237618,15.4605242986356
320300,2020,42.6088678957795,16.12311442937684
320400,2012,38.47718484145393,18.55491105955142
320400,2013,42.64396284829724,20.55998452012382
320400,2014,42.35964574509049,19.85290720061608
320400,2015,44.57574667146456,20.60669305505578
320400,2016,41.32635186595589,19.21667936024374
320400,2017,41.81091043125704,18.59122742351635
320400,2018,40.0434456928838,17.91235955056185
320400,2019,44.19136010799861,19.47789402632469
320400,2020,40.10227272727273,18.49031986531988
320500,2012,35.3110294117647,15.46213235294119
320500,2013,40.32098765432096,17.42869306087701
320500,2014,41.20898258478459,17.92163153070579
320500,2015,47.97853155860876,20.69643623872908
320500,2016,43.87943925233635,19.03084112149531
320500,2017,47.33963039014368,19.62874743326492
320500,2018,38.55308641975319,15.9267489711934
320500,2019,44.44241435562805,18.22544861337681
320500,2020,43.29166666666674,19.05555555555559
320600,2012,35.64667705088262,14.27790758047764
320600,2013,42.51910786487536,16.99034824572847
320600,2014,39.54882376133526,15.58811933236959
320600,2015,40.47622184165458,15.51521538664209
320600,2016,41.53729116945117,16.99999999999996
320600,2017,40.72514159848971,16.24465072372558
320600,2018,39.60199240986709,15.53858317520551
320600,2019,43.35086100861012,16.81150061500622
320600,2020,40.75229052140609,15.90787939363649
320700,2012,36.94510556621881,16.54625719769674
320700,2013,41.75787187839313,17.93666304741226
320700,2014,42.44286198711425,17.22753475754492
320700,2015,43.41568241469825,16.76213910761158
320700,2016,41.2272155876808,15.15179132620994
320700,2017,41.71579565472704,14.87228420434528
320700,2018,43.29096520763193,15.83922558922561
320700,2019,42.59000252461485,15.5167886897248
320700,2020,42.79980468750005,15.58374023437499
320800,2012,37.91629695356401,15.79798876072167
320800,2013,39.4991284137129,16.53050552004645
320800,2014,40.73302646720366,16.55005753739936
320800,2015,42.07875560538116,16.43161434977574
320800,2016,39.50279485746223,15.05533817775297
320800,2017,39.20601915184666,14.48782489740082
320800,2018,39.38957883369326,14.50485961123113
320800,2019,40.23034591194968,14.68867924528304
320800,2020,36.31725819561103,13.46491465727444
320900,2012,36.36093382599944,12.97010413167619
320900,2013,40.5264567983925,14.41728064300065
320900,2014,40.54411287706765,14.13185209211808
320900,2015,40.58127756902464,14.10651854272178
320900,2016,40.42088249555538,13.82915791175047
320900,2017,40.01830149301657,13.36538770268102
320900,2018,40.4314639241522,13.37281054153946
320900,2019,42.44797963728932,13.9533884823417
320900,2020,39.49161184210534,13.02450657894737
321000,2012,37.22248010610078,14.39456233421754
321000,2013,40.92266571632224,15.69315751960086
321000,2014,41.09820485744457,15.08905315029918
321000,2015,41.15147453083112,15.21782841823056
321000,2016,41.83985411140582,14.65450928381963
321000,2017,40.18798449612411,13.80555555555553
321000,2018,40.67354596622881,14.05065666041279
321000,2019,41.85634218289093,14.53834808259589
321000,2020,39.65398886827453,14.22572665429807
321100,2012,40.47072599531626,18.68952827032451
321100,2013,42.35925925925939,19.68619528619528
321100,2014,43.20257123002085,19.98888116747743
321100,2015,43.60613628255431,20.11559043881553
321100,2016,41.46948029298935,18.87024764562261
321100,2017,41.31296928327642,18.34061433447101
321100,2018,40.84903782349031,18.37159920371601
321100,2019,43.70257037943698,19.54406364749082
321100,2020,42.0497432605904,19.2098844672657
321200,2012,36.72618399564506,15.26320087098533
321200,2013,41.70714285714294,16.66126373626379
321200,2014,40.61017866811049,15.45587439090415
321200,2015,42.27176501720025,15.75416776925111
321200,2016,41.83189189189201,15.05081081081083
321200,2017,41.15922700054424,14.33070223189984
321200,2018,39.72797569732115,13.5816072908036
321200,2019,43.32247474747468,14.8290404040404
321200,2020,41.60080753701212,14.37039030955585
321300,2012,38.90156062424982,15.10534213685477
321300,2013,41.47871736662892,15.59421112372305
321300,2014,42.18240866035183,14.85493910690122
321300,2015,43.69363566091222,15.5006441638753
321300,2016,39.64245234415246,13.63730036063884
321300,2017,41.51206636500739,14.13147310206136
321300,2018,41.27119472269739,14.44124114341559
321300,2019,41.42672413793102,14.54430076628352
321300,2020,40.58798813643083,14.4616905585764
330100,2012,34.33463262521911,15.50828298577272
330100,2013,38.74115226337441,17.71831275720166
330100,2014,40.16192244224428,18.35973597359743
330100,2015,37.66859191396136,16.93467436765584
330100,2016,36.66220208784706,16.23379948788651
330100,2017,38.11137879911053,17.10637509266117
330100,2018,38.16139296446892,17.11366448647698
330100,2019,39.84026522001204,16.80711271850505
330100,2020,33.95808598668827,15.00539665407447
330200,2012,36.3760439036029,16.12097351467431
330200,2013,40.02462169787125,17.81841497819953
330200,2014,41.55969191270871,17.96328626444157
330200,2015,41.00425531914892,17.19474342928658
330200,2016,40.01759755164498,16.72685539403213
330200,2017,42.37807765151531,16.99029356060599
330200,2018,41.48369698455502,16.80583476342239
330200,2019,44.90981758557081,17.18753843000616
330200,2020,42.24493603411515,16.95975479744136
330300,2012,34.82306351972128,16.00538571202278
330300,2013,37.65045327754546,17.05073221757327
330300,2014,39.03201245890312,16.7262502163004
330300,2015,37.7109154344577,15.46535969430143
330300,2016,37.96991842284169,15.29146838885117
330300,2017,38.16601727934945,15.03286464509571
330300,2018,39.33282597666164,14.99424995772026
330300,2019,40.65985616214444,15.43053285387384
330300,2020,36.69933184855236,15.01923466288723
330400,2012,38.72360176375027,19.6015316778835
330400,2013,40.75826207534094,20.52415068176564
330400,2014,43.52291944815303,21.37961726746775
330400,2015,42.03898980948163,20.72928666371292
330400,2016,42.37389730830126,21.11920380004526
330400,2017,45.04952830188667,21.74571183533452
330400,2018,39.25507848568786,19.52977839335182
330400,2019,44.47396162766193,21.76491671937592
330400,2020,43.08546303929649,21.80379225061829
330500,2012,37.49040344692522,18.35761848805328
330500,2013,40.68677407268642,19.83964031472458
330500,2014,42.75219992960223,20.23407250967966
330500,2015,40.5044889502763,19.07872928176794
330500,2016,40.3829859924837,18.61428083361807
330500,2017,41.24495114006517,18.65895765472317
330500,2018,41.73299101412063,18.86424903722718
330500,2019,44.86393965767321,20.05163910646936
330500,2020,38.78313648293969,18.10925196850392
330600,2012,36.16901408450705,15.61291889266633
330600,2013,40.68004895960834,17.03941248470016
330600,2014,40.84459128732258,17.02790014684289
330600,2015,39.57023411371242,16.62685140946008
330600,2016,38.97262952101666,16.06598240469209
330600,2017,39.42576832151309,15.34775413711585
330600,2018,40.95990888382676,16.21685649202737
330600,2019,41.863190184049,16.4762781186094
330600,2020,36.54173486088381,14.87117138180968
330700,2012,35.00336939173616,17.18602589111542
330700,2013,39.46786632390729,19.15589423430039
330700,2014,39.83879138773293,18.71829202098788
330700,2015,40.70946416144747,18.33176757132913
330700,2016,38.84774031563843,16.86890243902437
330700,2017,39.27126050420179,16.08050420168075
330700,2018,39.36252545824836,15.775967413442
330700,2019,39.3709347996857,15.07714061272587
330700,2020,38.01625453916642,14.66366937575653
330800,2012,34.5336037079954,17.85660486674391
330800,2013,36.33817250213515,18.32365499573017
330800,2014,36.74124513618673,17.71567537520845
330800,2015,37.04362050163574,17.48037077426393
330800,2016,34.13624197002148,15.8811563169165
330800,2017,35.82176656151412,16.20504731861198
330800,2018,36.60344377771966,16.61127054526479
330800,2019,36.74313253012041,16.47783132530121
330800,2020,33.6957846622651,15.44743524631792
330900,2012,37.3978300180832,17.81103074141049
330900,2013,39.74240837696333,19.87539267015708
330900,2014,44.25413826679653,21.23369036027262
330900,2015,44.3704735376045,20.00185701021356
330900,2016,45.77201565557734,20.7113502935421
330900,2017,44.5597302504816,19.91522157996144
330900,2018,43.17202072538856,19.78756476683937
330900,2019,44.99303742384686,19.40818102697998
330900,2020,42.71460176991155,19.0741150442478
331000,2012,34.60509325681514,16.12661406025826
331000,2013,39.55559743686388,18.30437240859397
331000,2014,40.38691244239642,18.17732718894014
331000,2015,40.01195361284557,17.33487957181086
331000,2016,38.08709034944786,15.79431468404854
331000,2017,39.3328151986184,15.31347150259071
331000,2018,39.69786189975466,15.4525061338942
331000,2019,42.40198624904507,15.41757066462949
331000,2020,37.05493252233395,14.1305835392511
331100,2012,32.55373623102109,19.02590056564454
331100,2013,33.3403597526701,18.81056773468237
331100,2014,35.20971659919036,19.44048582995941
331100,2015,32.77313974591653,17.30982628986255
331100,2016,32.87525150905435,16.87525150905432
331100,2017,34.39817263765343,17.15893243568171
331100,2018,34.21311475409836,16.73818009028271
331100,2019,35.48611429882936,17.0860683956851
331100,2020,27.69300699300701,12.98554778554781
340100,2012,36.54355680449615,20.81814532316341
340100,2013,38.99729311678251,21.2587006960557
340100,2014,41.95503211991428,21.92790863668804
340100,2015,39.7566475934029,19.84786267250078
340100,2016,38.34917617237006,17.97401774397978
340100,2017,38.2018433179724,16.82519201228877
340100,2018,38.66601941747572,17.14979195561721
340100,2019,40.25044677048762,17.71406688792448
340100,2020,37.72387682988396,17.21580010095916
340200,2012,36.47943444730078,19.75128534704372
340200,2013,39.87623152709369,21.36145320197043
340200,2014,40.84628872004667,21.67913500876681
340200,2015,39.8014107433532,20.48453608247424
340200,2016,37.90515463917533,19.15567010309277
340200,2017,39.17227722772282,19.0707920792079
340200,2018,38.60027472527471,18.66208791208792
340200,2019,39.39863234111022,18.93443282381331
340200,2020,36.90454355981657,18.24176740308459
340300,2012,37.60510510510514,19.9451951951952
340300,2013,41.63412921348311,20.93609550561797
340300,2014,42.42866449511401,20.51986970684034
340300,2015,40.95535168195716,19.22935779816514
340300,2016,37.23450292397661,16.27251461988303
340300,2017,38.98457300275484,16.08264462809915
340300,2018,39.28146214099229,15.2407310704961
340300,2019,38.712150433944,15.08727097396335
340300,2020,38.47661250615454,14.89709502708026
340400,2012,36.51466049382712,19.98302469135803
340400,2013,42.09823321554766,20.65088339222615
340400,2014,44.82781456953647,20.0523178807947
340400,2015,41.26495726495728,17.63797313797315
340400,2016,38.05307735742519,14.8633540372671
340400,2017,40.25724637681152,15.51501035196686
340400,2018,40.94806421152028,15.37960339943345
340400,2019,39.86899747262001,15.03285593934287
340400,2020,37.44159292035391,15.06106194690266
340500,2012,37.76252723311551,20.02614379084966
340500,2013,40.94958847736626,21.30246913580246
340500,2014,43.12300469483569,22.21971830985913
340500,2015,41.24218750000008,21.3550347222222
340500,2016,40.37572254335259,21.18992568125515
340500,2017,38.75245283018864,19.27622641509434
340500,2018,38.04209844559585,19.0485751295337
340500,2019,40.47525342874174,19.71556350626118
340500,2020,38.33192004845553,19.27861901877652
340600,2012,38.09078212290505,20.8826815642458
340600,2013,45.06809078771691,23.50467289719625
340600,2014,44.91937424789413,22.39470517448857
340600,2015,44.00000000000004,21.69060773480661
340600,2016,39.21770833333324,18.23854166666666
340600,2017,41.83725490196081,19.54901960784314
340600,2018,41.14298978644374,18.42804085422468
340600,2019,40.05134680134684,17.58838383838382
340600,2020,41.91364421416239,18.46804835924005
340700,2012,36.23449319213313,16.69440242057489
340700,2013,37.24633431085042,15.80058651026392
340700,2014,39.02023121387284,15.41907514450867
340700,2015,38.39757412398922,15.46091644204852
340700,2016,35.83576158940398,12.69801324503312
340700,2017,39.15151515151518,12.86237373737374
340700,2018,38.73902728351128,12.15065243179122
340700,2019,37.71632653061225,12.24285714285714
340700,2020,34.8230088495575,11.93030973451328
340800,2012,34.78951747088194,16.40307820299498
340800,2013,36.23434991974315,15.94101123595505
340800,2014,38.08445297504805,15.46871401151632
340800,2015,37.28375945264667,14.12963629816349
340800,2016,32.40109326955927,11.50427058421593
340800,2017,38.1159793814433,13.04284793814431
340800,2018,36.26793963658764,12.56790883892825
340800,2019,36.216081871345,12.86257309941519
340800,2020,31.35056113408156,11.61193148257531
341000,2012,33.4800280308339,16.53258584442888
341000,2013,35.43609022556391,16.80656185919341
341000,2014,37.89908854166666,17.11783854166666
341000,2015,33.31868131868131,14.34737484737484
341000,2016,31.47217441193346,13.36947791164657
341000,2017,36.42005571030651,14.76100278551533
341000,2018,35.07339449541289,13.85429033998921
341000,2019,35.87883283877348,14.02027695351137
341000,2020,28.91943359375001,10.50683593750002
341100,2012,38.62107904642408,20.28941865328316
341100,2013,39.07520000000007,19.06359999999995
341100,2014,41.29736024844709,19.40295031055901
341100,2015,40.69550686966203,17.87226141849242
341100,2016,39.26231884057975,16.59565217391298
341100,2017,37.77985865724375,15.60636042402829
341100,2018,38.81718646317187,15.74021234240211
341100,2019,38.78666666666678,15.99379844961241
341100,2020,36.39911448450351,15.34535104364327
341200,2012,35.34668874172186,22.8639072847682
341200,2013,37.9063852813853,23.5819805194805
341200,2014,42.55039999999997,25.52022857142854
341200,2015,38.84804687500002,21.8837890625
341200,2016,34.51679232350919,18.38862234407128
341200,2017,41.13656937724369,20.65178710785085
341200,2018,38.75588718510415,18.5050657174151
341200,2019,34.6792966815256,16.10525012382374
341200,2020,39.86396885323268,18.42838603114681
341300,2012,37.2365269461077,20.6193862275449
341300,2013,41.26707234617982,21.972954699121
341300,2014,41.37785317705116,20.9990746452807
341300,2015,40.81018898931791,19.93344289235828
341300,2016,36.54357270636342,16.66036289292106
341300,2017,39.69542168674683,17.50048192771076
341300,2018,40.35420393559923,17.5073792486583
341300,2019,37.90939881456402,16.4883573243015
341300,2020,39.05932539682549,16.42480158730156
341500,2012,35.58955857385389,19.38752122241085
341500,2013,37.05794245171462,18.70476941269212
341500,2014,40.47881665449244,18.72169466764064
341500,2015,38.42344497607666,16.42754613807243
341500,2016,33.67804397768307,13.26714801444044
341500,2017,38.16328471781868,14.16899175649969
341500,2018,36.06049606775554,13.01603145795526
341500,2019,36.07183418512214,13.07609312890403
341500,2020,34.10095344924282,12.47784632641615
341600,2012,34.70039100684264,22.25757575757577
341600,2013,40.06147368421056,25.00252631578947
341600,2014,41.01618009145266,24.69046781568771
341600,2015,39.90720493411824,22.29969161760582
341600,2016,35.20813120813111,18.1383691383692
341600,2017,42.68579454253612,20.30597913322633
341600,2018,38.34057203389833,17.56232344632763
341600,2019,36.05495218025621,16.29518560544659
341600,2020,37.74639112596886,16.67497340829662
341700,2012,33.31867057673509,16.53079178885628
341700,2013,34.66823308270675,16.06203007518796
341700,2014,37.66373239436616,16.29049295774648
341700,2015,35.5089361702128,15.01021276595743
341700,2016,32.70016339869274,13.32026143790849
341700,2017,36.97149460708784,13.6633281972265
341700,2018,36.34094256259201,13.59867452135495
341700,2019,37.56894243641235,13.51539491298527
341700,2020,30.24233983286909,11.02506963788301
341800,2012,35.00464876033059,17.49845041322313
341800,2013,37.0034381139489,18.46218074656187
341800,2014,39.87738039944264,19.78309335810493
341800,2015,36.36826086956522,17.44347826086958
341800,2016,34.35878489326764,16.05706075533663
341800,2017,36.51184466019417,16.64932038834954
341800,2018,36.33333333333332,16.97578947368422
341800,2019,37.66783328030542,17.62010817690103
341800,2020,30.76001261431727,14.18889940081993
350100,2012,30.61938349007312,16.29258098223614
350100,2013,37.73693379790942,19.88327526132404
350100,2014,40.09756097560989,20.85772357723577
350100,2015,38.50743374272785,19.66418875242401
350100,2016,39.22492790772195,19.13617430310801
350100,2017,37.89647713226208,18.12731767614337
350100,2018,42.77511446269862,19.0751413950983
350100,2019,41.06182266009844,17.68669950738918
350100,2020,38.85633001422473,16.75476529160739
350200,2012,20.48969889064978,10.48256735340728
350200,2013,46.37082601054482,24.55360281195079
350200,2014,47.13299663299666,22.78114478114476
350200,2015,40.81732580037664,18.56497175141243
350200,2016,41.66108786610877,18.16108786610878
350200,2017,39.8235294117647,17.69882352941175
350200,2018,44.57464788732393,19.44507042253522
350200,2019,42.37121212121212,16.86616161616162
350200,2020,41.35789473684208,16.27368421052632
350300,2012,36.34837092731833,21.34419381787805
350300,2013,39.51649387370407,22.54194156456174
350300,2014,42.61983471074381,23.35537190082643
350300,2015,38.47015610651977,20.33425160697891
350300,2016,37.29653882132835,18.23479887745558
350300,2017,38.62885662431937,18.34210526315793
350300,2018,38.95680521597394,16.7644661776691
350300,2019,42.29503738953098,16.92522093813732
350300,2020,39.92949756888174,16.08833063209074
350400,2012,33.03046989720995,17.30102790014682
350400,2013,30.86650774731822,16.45490663488278
350400,2014,36.23485967503697,19.35672082717873
350400,2015,32.07559774964846,16.47749648382559
350400,2016,31.15880976262119,15.65229020394515
350400,2017,34.23169267707078,15.9450780312125
350400,2018,35.38032973280272,15.66600341102901
350400,2019,35.09714438217235,15.43181211635976
350400,2020,28.1849036111865,12.09666033125169
350500,2012,33.28263473053894,17.22125748502989
350500,2013,40.53381294964023,21.05935251798566
350500,2014,42.98864809081519,21.41417268661849
350500,2015,38.62906938507061,18.88227556724759
350500,2016,38.56853434631225,18.26084203861984
350500,2017,39.54144510478564,18.07475758523618
350500,2018,39.22586576769839,17.17376647257128
350500,2019,41.2020175205734,17.0639766392355
350500,2020,38.47255520504734,16.19085173501576
350600,2012,31.51653786707886,15.89520865533229
350600,2013,40.03227075954351,20.41361668634393
350600,2014,42.57783448778705,21.11957710535909
350600,2015,39.69072164948463,19.1113402061856
350600,2016,38.32007952286281,17.69847581179587
350600,2017,40.22998137802605,18.75822470515208
350600,2018,40.63817748659903,18.82519356759976
350600,2019,39.90052646162384,18.07370462732056
350600,2020,39.76948051948058,17.81965761511212
350700,2012,33.56496960486321,17.55699088145894
350700,2013,33.62641509433952,16.83471698113208
350700,2014,36.9786189975463,18.54819488257974
350700,2015,33.93873517786562,16.24044795783926
350700,2016,32.33542713567832,15.23492462311557
350700,2017,34.68377336102058,15.51587066152476
350700,2018,34.96692111959307,15.58297992649142
350700,2019,35.66797590992402,15.47106572401153
350700,2020,28.23952254641916,11.71909814323609
350800,2012,34.46302816901404,17.88644366197181
350800,2013,33.31604609929078,16.92774822695032
350800,2014,36.29153225806449,18.0778225806452
350800,2015,34.15349544072949,16.41489361702132
350800,2016,33.05117967332125,15.30852994555356
350800,2017,35.5169996494917,16.10059586400279
350800,2018,35.49155405405406,16.27770270270272
350800,2019,34.91523867809054,15.27692778457774
350800,2020,31.12973805855167,12.98859784283512
350900,2012,32.8018597997138,17.97103004291845
350900,2013,33.18903724525649,17.09627547434997
350900,2014,35.33388594164456,17.6800397877984
350900,2015,34.05539727761941,16.25197847420071
350900,2016,33.47830018083178,15.22121760096448
350900,2017,35.68866571018653,15.75437589670014
350900,2018,36.48128783709412,15.70280682443588
350900,2019,38.11907912146066,16.06456734585871
350900,2020,32.98934753661777,13.52356857523303
360100,2012,31.54979253112034,15.8054979253112
360100,2013,37.0056642636457,17.8532440782698
360100,2014,38.69588122605369,18.09961685823759
360100,2015,37.80464908359406,16.77112203844435
360100,2016,36.01377165704132,15.12749888938249
360100,2017,36.70973298880275,14.70198105081828
360100,2018,39.54915254237276,15.52669491525427
360100,2019,37.6429927838967,14.17812381314089
360100,2020,34.28768303186919,12.55770887166236
360200,2012,32.27261761158017,17.67310012062727
360200,2013,35.29075425790751,19.87956204379562
360200,2014,38.82539682539683,20.63945578231293
360200,2015,37.20781893004115,19.08641975308641
360200,2016,32.16650148662037,16.39444995044596
360200,2017,35.27356746765251,16.37892791127541
360200,2018,36.23162393162396,16.90598290598292
360200,2019,35.30968726163229,15.6422578184592
360200,2020,28.32748538011693,12.55889724310779
360300,2012,34.58776328986961,16.0100300902708
360300,2013,36.04951456310678,15.96893203883495
360300,2014,36.3797235023041,15.03594470046083
360300,2015,33.90093936806144,13.69940222032449
360300,2016,33.95996860282564,13.83281004709576
360300,2017,34.47553956834538,13.45107913669065
360300,2018,36.81830887491264,15.25856044723968
360300,2019,34.37793733681462,14.24412532637076
360300,2020,32.75097276264594,13.75940337224384
360400,2012,32.64878892733562,17.03148788927335
360400,2013,35.47677595628414,18.38183060109291
360400,2014,37.97707558859972,18.08983890954149
360400,2015,37.40629201398231,16.49072331271843
360400,2016,32.80593958013316,13.83205325140814
360400,2017,35.87121762285157,14.21205519244736
360400,2018,36.60057030050441,13.9800394823426
360400,2019,36.22173822858339,13.5619166148102
360400,2020,31.44862710363164,12.19286979627988
360500,2012,31.57547169811321,15.64622641509434
360500,2013,37.19224806201555,17.26511627906977
360500,2014,34.44398340248964,14.04287690179808
360500,2015,33.47126436781607,13.35759897828863
360500,2016,31.83028083028083,12.51282051282051
360500,2017,35.5767386091127,13.16786570743406
360500,2018,36.50173812282731,13.05561993047509
360500,2019,35.1585106382978,12.53936170212766
360500,2020,31.83808437856327,12.43899657924744
360600,2012,34.95348837209303,18.00547195622432
360600,2013,36.35066864784551,19.28231797919765
360600,2014,38.28294573643415,18.03359173126616
360600,2015,34.71807228915667,15.16867469879518
360600,2016,33.28306264501169,13.86890951276101
360600,2017,35.65795206971681,14.32570806100219
360600,2018,38.03255340793491,14.39776195320449
360600,2019,43.03316749585409,14.11194029850745
360600,2020,33.40591133004922,13.15467980295568
360700,2012,34.1299203091041,18.28254044916692
360700,2013,33.51035322777096,18.183922046285
360700,2014,35.73336320860399,19.15594891328707
360700,2015,31.94913225613403,16.33652503490919
360700,2016,31.52,15.54240000000003
360700,2017,33.15189456342653,15.27347611202634
360700,2018,34.82653701380183,15.53497490589715
360700,2019,33.97003200465529,14.74978178644164
360700,2020,29.28070946936385,12.56185869246558
360800,2012,31.78181818181817,18.09256198347111
360800,2013,31.95035460992907,17.83595436324385
360800,2014,34.41708542713562,18.39251814628699
360800,2015,30.6789314516129,15.64994959677421
360800,2016,31.77522082752205,15.75430032543004
360800,2017,31.79565602836881,15.02327127659573
360800,2018,34.82307207396511,15.89745744904396
360800,2019,34.44053794428439,14.69490874159464
360800,2020,26.85099939430653,11.37472239047044
360900,2012,30.91092150170646,16.69965870307171
360900,2013,34.96577095329494,18.69193857965454
360900,2014,36.37436904094222,18.80594503645537
360900,2015,33.5689210118741,16.29375322663919
360900,2016,33.51889290012043,15.64693140794223
360900,2017,35.34714795008912,15.18783422459893
360900,2018,37.8215084366741,15.24232567595041
360900,2019,35.44037219901249,13.84732244587927
360900,2020,30.34993084370673,12.38707765263778
361000,2012,32.71765249537894,17.6917744916821
361000,2013,32.5742882562278,17.79715302491103
361000,2014,37.11170872983043,19.1303268514688
361000,2015,31.63657056145675,15.86305007587253
361000,2016,30.88143966125616,14.41848976711359
361000,2017,33.37863777089778,14.14674922600618
361000,2018,35.21004159239449,14.5258467023173
361000,2019,36.68563899868249,14.1465085638999
361000,2020,27.39186176142702,11.15942028985507
361100,2012,32.85413663880088,18.07120207552604
361100,2013,33.90864133263931,18.43102550754818
361100,2014,36.58491879350347,18.77540603248262
361100,2015,33.55949367088616,16.69514767932492
361100,2016,30.82143540669864,14.58315789473683
361100,2017,33.88439816448989,15.34927638545711
361100,2018,35.01040978189018,15.71992729676136
361100,2019,34.7955893536122,15.05125475285168
361100,2020,28.99497793334348,12.35367523968953
370100,2012,38.94809688581311,20.30084582852755
370100,2013,42.78801431127009,21.34114490161005
370100,2014,45.20863909272856,21.28135423615741
370100,2015,44.12148357692929,19.87474461731888
370100,2016,40.81202894181495,17.31142598733797
370100,2017,42.30737824438613,17.13385826771658
370100,2018,41.98262466450048,16.43480717615476
370100,2019,41.26757579769641,14.74301602012448
370100,2020,41.20334796926464,14.24739297475302
370200,2012,39.10467424652605,19.69103049990981
370200,2013,42.66540673788003,19.96910435497116
370200,2014,44.03528289891921,19.80705657978396
370200,2015,43.29699192956731,17.27204695524585
370200,2016,43.30034924330617,16.51135040745044
370200,2017,42.05567067274487,15.64290647879543
370200,2018,41.93159654499845,14.93842295904152
370200,2019,44.76423076923098,15.20384615384617
370200,2020,41.73964256701861,14.12212293528296
370300,2012,39.08025099075299,18.51453104359313
370300,2013,43.82201550387589,20.06108527131784
370300,2014,46.02605386416865,20.25936768149881
370300,2015,46.4714614793959,18.5549014589199
370300,2016,41.84995136186777,15.47932879377429
370300,2017,42.46453407510421,15.07719054242006
370300,2018,41.16910229645096,14.23961957782417
370300,2019,41.54062641852006,13.85973672265094
370300,2020,41.78620352250489,13.89138943248534
370400,2012,37.24316365166167,20.25199831720657
370400,2013,43.44144809752502,21.35537495382342
370400,2014,44.61059190031156,20.56524749048122
370400,2015,43.84012638230642,18.7636650868878
370400,2016,40.83404126213586,16.1580703883495
370400,2017,41.81980662174038,15.80076179314385
370400,2018,43.7999419279907,15.84001161440185
370400,2019,39.94382022471916,14.0737188270759
370400,2020,41.94962284482758,14.74245689655175
370500,2012,39.82981620149769,22.7494894486045
370500,2013,44.12093308778392,24.3351749539595
370500,2014,47.36624569460388,24.35419058553386
370500,2015,45.55028660760814,22.00364773319436
370500,2016,42.14109165808448,19.0895983522142
370500,2017,43.25438180956893,18.33349123638089
370500,2018,43.17730496453908,17.16264775413713
370500,2019,41.71404541631625,14.89402859545834
370500,2020,41.67840069534994,14.46675358539764
370600,2012,39.36526825332792,20.3664784187172
370600,2013,41.12647113767989,20.42555576312346
370600,2014,43.42340168878161,20.25262795105981
370600,2015,42.76955177743445,18.25177743431219
370600,2016,42.59345727050016,16.41028966709894
370600,2017,41.04281636536638,14.76036427891803
370600,2018,41.61810969771585,15.11585282451101
370600,2019,42.9288762446656,15.24828656407607
370600,2020,41.15786666666648,14.56933333333337
370700,2012,38.49274655613799,20.66548823601122
370700,2013,42.55605837764451,21.01153976694191
370700,2014,45.79566750629701,20.30871536523925
370700,2015,44.66731807184061,17.60524846454489
370700,2016,42.36863356887204,15.37368082958611
370700,2017,41.91427808438673,14.42647320633796
370700,2018,41.61880061880061,14.04659204659205
370700,2019,42.80494855879591,14.12915568404045
370700,2020,42.24838959031196,13.63076526668379
370800,2012,36.40978348035279,20.02425821972734
370800,2013,42.66034961607573,20.80950825028596
370800,2014,44.35649153278334,19.75973368070632
370800,2015,43.57966145496837,17.52887970021966
370800,2016,40.72628962088245,15.25394655065258
370800,2017,42.69154525913544,15.19273943157393
