citycode,year,intensity,intensityW
231200,2014,.9800822004426207,.363895036357888
231200,2015,1.802343045959748,.6176028837488722
231200,2016,1.719338938822844,.5714699913018271
231200,2017,1.647950589556428,.5277933745087049
231200,2018,1.145398943564079,.3458437586877949
231200,2019,2.415031776733904,.8007736943907152
231200,2020,.8538270240397908,.2591876208897482
232700,2012,2.077294685990339,.6038647342995171
232700,2013,2.544642857142857,1.183035714285714
232700,2014,2.406639004149377,.7302904564315349
232700,2015,1.875000000000001,.69921875
232700,2016,2.730769230769232,.9192307692307695
232700,2017,2.757352941176471,.9816176470588235
232700,2018,3.576642335766422,1.156934306569344
232700,2019,3.605442176870748,.9489795918367339
232700,2020,3.010380622837372,1.480968858131488
310000,2012,2.540884312537854,1.044518473652333
310000,2013,3.698384201077202,1.453620586475165
310000,2014,4.348242811501592,1.858785942492013
310000,2015,5.340146917917596,2.457042478441388
310000,2016,5.202312138728329,2.189051343080588
310000,2017,6.388246946186865,2.743809838230444
310000,2018,1.932402645113889,.8783982365907413
310000,2019,5.397371714643301,2.282853566958702
310000,2020,5.003946329913177,2.318468823993684
320100,2012,2.479845211222177,1.024508223153819
320100,2013,3.493506493506497,1.516233766233767
320100,2014,4.073711676451401,1.858447488584477
320100,2015,5.257002154509098,2.334564481378886
320100,2016,3.885853066180935,1.636004857316332
320100,2017,3.051684088269451,1.218060394889667
320100,2018,2.703788748564869,.935993111366243
320100,2019,5.05333333333333,1.998133333333327
320100,2020,5.340125861552304,2.147138148037161
320200,2012,2.877079978529252,1.174449812130972
320200,2013,5.22234891676169,2.306727480045612
320200,2014,4.697943444730083,2.067480719794345
320200,2015,11.59427966101694,5.002118644067794
320200,2016,4.625386996904017,2.190092879256964
320200,2017,6.256684491978608,2.626203208556148
320200,2018,3.986856516976996,1.501642935377874
320200,2019,6.672254819782069,2.868818105616098
320200,2020,5.272614622057002,2.166666666666662
320300,2012,1.136082474226805,.4820618556701026
320300,2013,3.178704247406537,1.237424153454691
320300,2014,3.215909090909099,1.245454545454544
320300,2015,3.095452094193775,1.136077655941043
320300,2016,1.877835951134385,.703490401396158
320300,2017,2.186711522287645,.7628259041211101
320300,2018,2.530293367346943,.8150510204081639
320300,2019,2.206040165567995,.7199141499310143
320300,2020,3.353649245771746,1.151759865914978
320400,2012,1.968290796597064,.7157772621809748
320400,2013,3.475232198142424,1.543343653250772
320400,2014,3.611859838274929,1.445128994994226
320400,2015,6.336811802806767,2.790572148254765
320400,2016,3.96801218583397,1.728484386900228
320400,2017,4.084039808330251,1.633984518982675
320400,2018,3.220973782771538,1.23632958801498
320400,2019,5.356058049274392,2.17786027674654
320400,2020,4.364478114478125,1.809764309764309
320500,2012,1.713235294117646,.7444852941176462
320500,2013,3.712217965091528,1.558109833971901
320500,2014,4.789184234647116,1.955087076076994
320500,2015,10.09016745384284,4.153714040360659
320500,2016,7.336448598130845,3.134112149532708
320500,2017,8.928131416837799,3.465297741273096
320500,2018,3.790123456790129,1.3522633744856
320500,2019,8.091353996737366,3.125611745513866
320500,2020,7.155349794238682,2.931069958847733
320600,2012,1.211059190031152,.4505451713395641
320600,2013,2.694665449328302,1.056736663623324
320600,2014,2.009462478643714,.7520042055460648
320600,2015,3.567382426557766,1.22250032933738
320600,2016,3.171241050119338,1.193615751789974
320600,2017,2.454373820012592,.90135305223411
320600,2018,1.935483870967749,.6699873497786216
320600,2019,4.062115621156209,1.51137761377614
320600,2020,3.721472597034815,1.375978677328005
320700,2012,1.873320537428022,.666794625719771
320700,2013,3.532392327180599,1.399565689467972
320700,2014,3.550356052899295,1.335707019328583
320700,2015,4.35695538057744,1.634514435695535
320700,2016,2.532998114393465,.9472030169704572
320700,2017,2.134468584850267,.6817381092190241
320700,2018,2.730078563411892,.9983164983165013
320700,2019,3.251704115122442,1.08987629386519
320700,2020,3.588867187500001,1.180664062500002
320800,2012,1.549837326234843,.6078083407275954
320800,2013,1.66182452062754,.681871005229516
320800,2014,2.600690448791717,1.066743383199078
320800,2015,3.508968609865478,1.281390134529147
320800,2016,2.193963107881494,.8060368921185025
320800,2017,1.852257181942545,.6246238030095759
320800,2018,2.157127429805613,.6816954643628501
320800,2019,2.172431865828093,.7051886792452823
320800,2020,1.202926036304523,.4695204551612009
320900,2012,1.451125293920059,.5124286194155193
320900,2013,1.935699933020759,.7394507702612182
320900,2014,2.752189425883884,.9234511839117719
320900,2015,3.273974840712304,1.114197026629635
320900,2016,2.427670922902862,.7420397607887503
320900,2017,1.989083319955049,.6460105956012195
320900,2018,1.946006749156362,.5731962076169036
320900,2019,3.34075723830736,1.030544066178813
320900,2020,2.973684210526299,.847368421052633
321000,2012,2.208222811671093,.7625994694960212
321000,2013,2.387740555951532,.9504632929436901
321000,2014,2.72439281942978,1.034494896163321
321000,2015,3.203753351206433,1.274798927613941
321000,2016,3.395225464190981,1.061671087533155
321000,2017,2.535529715762272,.8352713178294571
321000,2018,2.238899312070043,.6948092557848641
321000,2019,3.74926253687316,1.275811209439528
321000,2020,3.119975262832406,1.057204700061843
321100,2012,2.171294747407165,.9193710270993634
321100,2013,3.010101010101013,1.206734006734005
321100,2014,3.318276580958992,1.473940236275189
321100,2015,4.841241526935418,2.042811273635385
321100,2016,2.936867806069059,1.227415416811999
321100,2017,3.255972696245739,1.291126279863479
321100,2018,2.667551426675516,1.02488387524884
321100,2019,4.657282741738072,1.981946144430842
321100,2020,5.083440308087283,2.138639281129647
321200,2012,1.58954817637452,.5816548720740339
321200,2013,2.543956043956036,.8695054945054939
321200,2014,2.290200324851116,.7233351380617219
321200,2015,3.784069859751259,1.387668695422069
321200,2016,3.5027027027027,1.129729729729727
321200,2017,2.708219923788787,.8968426782798044
321200,2018,1.637669152167907,.4667219000276164
321200,2019,4.489898989898988,1.457323232323233
321200,2020,3.94078061911171,1.325437415881564
321300,2012,1.65666266506603,.6395558223289324
321300,2013,2.727014755959137,1.037457434733261
321300,2014,3.244925575101485,1.070365358592695
321300,2015,3.970626127286777,1.45993300695697
321300,2016,2.022153529108703,.6130860381246784
321300,2017,2.297637003519355,.7239819004524899
321300,2018,2.269728805277296,.7517713168824833
321300,2019,2.619731800766292,.9255268199233708
321300,2020,2.372713791398918,.7394957983193278
330100,2012,1.896316507503409,.7035665562268575
330100,2013,2.685185185185194,1.096502057613169
330100,2014,3.502475247524753,1.359735973597358
330100,2015,3.383788090021906,1.365066719776933
330100,2016,2.718140634232821,.9676974591294079
330100,2017,3.076352853965892,1.25259451445515
330100,2018,3.420540922750593,1.29591656354958
330100,2019,5.42194092827003,1.761754068716096
330100,2020,3.524015110631407,1.168555495592732
330200,2012,2.393223574325935,.9818659031257474
330200,2013,2.813541933829186,1.104129263913823
330200,2014,4.344030808729144,1.721437740693195
330200,2015,4.680851063829783,1.656320400500623
330200,2016,3.797500637592456,1.400918133129302
330200,2017,5.62973484848484,2.080492424242431
330200,2018,4.890904633488599,1.736209855356705
330200,2019,9.270342283254756,3.136708341873332
330200,2020,7.819829424307039,2.678837953091699
330300,2012,1.679074924758442,.5965468081736088
330300,2013,3.134588563458857,1.111750348675038
330300,2014,3.47637999653919,1.11403356982177
330300,2015,4.173450739325451,1.358032895829869
330300,2016,3.742352141400409,1.288409245411287
330300,2017,3.78451634761985,1.237506352702014
330300,2018,4.266869609335382,1.266869609335361
330300,2019,5.487087283425954,1.539882314481854
330300,2020,3.63636363636364,1.182628062360803
330400,2012,2.418194476676724,1.056857739614763
330400,2013,2.237115784608279,.9498497804483468
330400,2014,4.448153093012901,1.961504227859369
330400,2015,4.311032343819222,1.836951705804166
330400,2016,4.446957701877396,2.002035738520695
330400,2017,6.016295025728978,2.634648370497428
330400,2018,2.922437673130191,1.353416435826411
330400,2019,5.981446341977657,2.693442968585277
330400,2020,5.899972519923042,2.855729596042869
330500,2012,1.602036819428125,.6835095965530755
330500,2013,2.360434619707755,1.064818284001498
330500,2014,4.033790918690609,1.686378035902853
330500,2015,3.50138121546961,1.569406077348067
330500,2016,3.009907755380936,1.189613939186879
330500,2017,4.387622149837134,1.788273615635181
330500,2018,5.028883183568671,1.953786906290111
330500,2019,8.044676530316217,3.286045836959679
330500,2020,3.549868766404205,1.481627296587927
330600,2012,1.566294317629918,.5786789703739674
330600,2013,2.592411260709911,.9152998776009809
330600,2014,3.225648556045023,1.184043073910915
330600,2015,3.566650740563791,1.393215480172004
330600,2016,2.561094819159339,.9345063538611934
330600,2017,3.302600472813233,1.104255319148939
330600,2018,3.485193621867869,1.180865603644648
330600,2019,4.826175869120655,1.504907975460123
330600,2020,3.320084171147997,1.046060322656069
330700,2012,1.619081397410888,.6763610569249873
330700,2013,2.42012486228424,.934447300771212
330700,2014,2.533019721367826,.9525963452143985
330700,2015,4.589422407794006,1.774704244954763
330700,2016,2.666786226685797,1.003407460545194
330700,2017,3.462184873949578,1.142689075630255
330700,2018,3.110997963340115,1.059402579769178
330700,2019,2.992930086410056,.7472113118617452
330700,2020,4.151824312640507,1.304859069687016
330800,2012,1.474507531865585,.4409038238702214
330800,2013,1.434671221178479,.5974950185027019
330800,2014,1.498054474708173,.6167315175097282
330800,2015,2.805343511450378,1.150490730643402
330800,2016,1.448072805139184,.5837794432548187
330800,2017,2.126708727655102,.7531545741324951
330800,2018,2.04278632924602,.7490216540568749
330800,2019,2.424096385542163,.6930120481927708
330800,2020,2.483494159471813,1.01929913661757
330900,2012,2.640144665461121,1.020795660036165
330900,2013,3.298429319371722,1.529842931937171
330900,2014,7.487828627069132,3.192794547224926
330900,2015,8.375116063138348,3.384401114206127
330900,2016,8.943248532289632,3.776908023483367
330900,2017,6.907514450867046,2.928709055876686
330900,2018,5.471502590673569,2.065284974093265
330900,2019,8.250652741514353,3.02610966057441
330900,2020,7.157079646017707,2.492256637168141
331000,2012,1.574605451936872,.534612625538021
331000,2013,2.448171880889555,.9430833019223525
331000,2014,3.321658986175111,1.28663594470046
331000,2015,4.108831400535228,1.523461195361286
331000,2016,2.882491399601669,1.006156074597138
331000,2017,3.27115716753023,1.070120898100175
331000,2018,2.967052225727304,.9985979670522266
331000,2019,7.506493506493508,2.139954163483571
331000,2020,3.780650066527285,1.335867705759367
331100,2012,.8901458767490333,.3715391485561182
331100,2013,1.25632377740304,.5376616076447436
331100,2014,1.541160593792168,.6707152496626186
331100,2015,2.193414570910035,.9699248120300727
331100,2016,1.514084507042251,.6154426559356142
331100,2017,1.971627795143069,.7569127194037056
331100,2018,1.77001663102875,.5811356616773594
331100,2019,1.657103511590547,.4907046132660078
331100,2020,1.487179487179484,.5559440559440573
340100,2012,1.148133279807305,.5375351264552373
340100,2013,2.092034029389018,1.079273008507348
340100,2014,2.990720913633122,1.401142041399
340100,2015,2.760013463480308,1.351396836082128
340100,2016,2.065906210392902,.8998732572877086
340100,2017,1.947772657450077,.8036866359446999
340100,2018,2.088765603328708,.7520110957004171
340100,2019,3.196323717130461,1.389328567781462
340100,2020,2.152953054013133,.9184755174154456
340200,2012,1.715938303341904,.8354755784061687
340200,2013,2.740147783251237,1.29741379310345
340200,2014,2.945645821157211,1.370543541788429
340200,2015,3.467173087357572,1.619099294628328
340200,2016,1.948453608247422,.905154639175257
340200,2017,2.460396039603956,1.207425742574259
340200,2018,2.41300366300366,.9780219780219777
340200,2019,3.3266291230893,1.388576025744166
340200,2020,2.205085452271784,1.022092538557731
340300,2012,1.591591591591591,.7447447447447453
340300,2013,3.068820224719096,1.317415730337077
340300,2014,3.719869706840394,1.518566775244297
340300,2015,3.082568807339445,1.359633027522936
340300,2016,2.017543859649126,.6923976608187142
340300,2017,1.944903581267219,.8033057851239684
340300,2018,2.93472584856397,.9096605744125342
340300,2019,2.198649951783989,.8138862102217927
340300,2020,1.797144263909405,.6233382570162482
340400,2012,1.527777777777781,.7716049382716048
340400,2013,4.501766784452292,1.842402826855125
340400,2014,4.900662251655628,2.039735099337746
340400,2015,3.186813186813187,1.19108669108669
340400,2016,2.343308865047998,.7831733483907405
340400,2017,2.603519668737055,.9057971014492722
340400,2018,5.108593012275741,1.569877242681776
340400,2019,4.978938500421233,1.29317607413648
340400,2020,2.097345132743364,.7384955752212381
340500,2012,2.15686274509804,1.010893246187363
340500,2013,3.076131687242797,1.376543209876543
340500,2014,3.380281690140845,1.654460093896713
340500,2015,3.038194444444444,1.336805555555554
340500,2016,2.320396366639141,1.106523534269201
340500,2017,1.91698113207547,.8332075471698126
340500,2018,1.755181347150259,.6360103626943004
340500,2019,3.446630888491359,1.286225402504471
340500,2020,2.616596002422772,1.135069654754695
340600,2012,1.829608938547484,.9399441340782121
340600,2013,4.566088117489993,2.516688918558077
340600,2014,4.9338146811071,2.27797833935018
340600,2015,4.24309392265194,1.964640883977902
340600,2016,2.343749999999999,1.020833333333335
340600,2017,2.637254901960786,1.098039215686275
340600,2018,2.330547818013001,.8059424326833796
340600,2019,2.693602693602695,1.028619528619529
340600,2020,3.290155440414511,1.4006908462867
340700,2012,1.13464447806354,.5688350983358547
340700,2013,1.700879765395894,.7155425219941352
340700,2014,1.965317919075144,.7138728323699424
340700,2015,2.614555256064691,1.272237196765499
340700,2016,1.059602649006622,.3523178807947021
340700,2017,2.840909090909091,1.070707070707071
340700,2018,2.692763938315541,1.018979833926454
340700,2019,2.224489795918367,.8224489795918369
340700,2020,2.090707964601769,.7765486725663719
340800,2012,1.185524126455906,.5357737104825298
340800,2013,1.757624398073838,.6448635634028889
340800,2014,1.85028790786948,.6476007677543193
340800,2015,2.437882607129997,.7770975873244493
340800,2016,.8746156474205653,.1896139391868806
340800,2017,2.525773195876288,.7490335051546407
340800,2018,1.807822605481987,.5097012627040348
340800,2019,2.137426900584798,.6283625730994147
340800,2020,1.107501476668635,.3676904902539871
341000,2012,.9880868955851431,.420462508759635
341000,2013,1.230348598769651,.5379357484620638
341000,2014,1.809895833333331,.5371093750000001
341000,2015,1.776556776556776,.5470085470085468
341000,2016,.9179575444635698,.2937464142283414
341000,2017,2.278551532033428,.7565459610027847
341000,2018,1.683756071235833,.4883971937398826
341000,2019,1.948565776458952,.4579624134520279
341000,2020,2.006835937500001,.3940429687499999
341100,2012,2.007528230865745,1.029694688414889
341100,2013,1.928000000000003,.8947999999999999
341100,2014,2.763975155279492,1.280667701863359
341100,2015,2.688451541032305,1.055699962866693
341100,2016,2.28260869565217,.9420289855072478
341100,2017,1.392226148409893,.6473498233215551
341100,2018,2.325812873258122,.8291307232913071
341100,2019,2.458914728682166,1.021085271317829
341100,2020,1.736242884250473,.7226438962681841
341200,2012,.6324503311258278,.3033112582781455
341200,2013,1.636904761904764,.8368506493506496
341200,2014,2.870857142857137,1.587199999999998
341200,2015,1.76953125,.9082031250000008
341200,2016,1.295407813570941,.623714873200821
341200,2017,2.345871702825051,1.058997970969249
341200,2018,1.464950711938665,.59419496166484
341200,2019,1.188707280832098,.4645864289252115
341200,2020,1.838131193959416,.7516517225106174
341300,2012,1.126497005988023,.4528443113772459
341300,2013,2.376605814739687,1.060175794455713
341300,2014,2.368908081431214,1.133251079580502
341300,2015,2.385647767734866,1.064092029580939
341300,2016,1.203680040889344,.5006388959877337
341300,2017,1.551807228915662,.6262650602409664
341300,2018,1.748658318425764,.6833631484794263
341300,2019,1.560118543607112,.6083827265029644
341300,2020,2.017857142857146,.8192460317460331
341500,2012,1.095076400679119,.4859932088285231
341500,2013,1.320457232952303,.5766653527788732
341500,2014,2.874360847333821,1.237034331628925
341500,2015,2.484620642515379,.9429254955570742
341500,2016,1.404660321627831,.5283885789300965
341500,2017,2.913760304375399,.9093214965123657
341500,2018,1.657592256503327,.5468844525105861
341500,2019,1.720613287904599,.543441226575809
341500,2020,1.424565339315761,.4649467190128989
341600,2012,.6647116324535681,.3939393939393945
341600,2013,2.071578947368419,1.19747368421053
341600,2014,2.339078438269428,1.351389377418219
341600,2015,2.105410709279503,1.085506027474067
341600,2016,.9840609840609851,.4557634557634556
341600,2017,2.405698234349915,1.078852327447839
341600,2018,1.041666666666671,.4115466101694921
341600,2019,1.077970497649536,.4407521478359541
341600,2020,1.370612368940888,.5056982221546882
341700,2012,.9481915933528837,.4164222873900288
341700,2013,1.268796992481204,.4624060150375943
341700,2014,1.540492957746478,.5017605633802825
341700,2015,2.017021276595745,.7336170212765951
341700,2016,.7843137254901963,.2720588235294114
341700,2017,2.38058551617874,.6856702619414482
341700,2018,1.877761413843891,.6649484536082483
341700,2019,4.812583668005344,1.000000000000001
341700,2020,2.116991643454039,.7472144846796663
341800,2012,1.16219008264463,.4777892561983477
341800,2013,1.591355599214144,.7441060903732808
341800,2014,2.192289828146772,.9581978634463548
341800,2015,2.056521739130435,.7717391304347825
341800,2016,1.288998357963875,.5463875205254518
341800,2017,1.965048543689323,.7592233009708741
341800,2018,1.557894736842103,.5673684210526317
341800,2019,2.211263124403438,.8230989500477253
341800,2020,1.397035635446231,.4351939451277199
350100,2012,2.233542319749218,1.009665621734587
350100,2013,3.850174216027885,1.589198606271775
350100,2014,4.718834688346891,2.028794037940379
350100,2015,4.492566257272138,2.074983839689723
350100,2016,4.642742710669659,2.036847164370388
350100,2017,3.488875154511746,1.482076637824473
350100,2018,9.178561809857243,3.467815782386213
350100,2019,5.780788177339901,2.132266009852217
350100,2020,4.708392603129452,1.877667140825032
350200,2012,2.163232963549924,1.038827258320127
350200,2013,8.717047451669602,4.469244288224961
350200,2014,9.090909090909092,4.12962962962963
350200,2015,4.538606403013183,2.028248587570621
350200,2016,5.230125523012549,1.807531380753139
350200,2017,3.482352941176472,1.494117647058823
350200,2018,7.070422535211271,2.828169014084506
350200,2019,5.732323232323233,1.893939393939394
350200,2020,4.140350877192983,1.28421052631579
350300,2012,3.391812865497076,1.832915622389306
350300,2013,5.061262959472193,2.38831291234684
350300,2014,5.638200183654731,2.969696969696968
350300,2015,3.608815426997246,1.797979797979797
350300,2016,3.292797006548177,1.589335827876519
350300,2017,3.457350272232302,1.548094373865698
350300,2018,3.585982070089648,1.345558272208639
350300,2019,7.063222297756634,2.410605030591437
350300,2020,3.703403565640194,1.296596434359807
350400,2012,1.82452276064611,.7011747430249637
350400,2013,1.195868096940802,.4890742947953917
350400,2014,2.548005908419501,1.174298375184637
350400,2015,1.80379746835443,.723277074542897
350400,2016,1.280508191240386,.55700434637245
350400,2017,2.082833133253299,.8103241296518606
350400,2018,3.320068220579867,.8348493462194433
350400,2019,2.127034961302376,.5609821190285558
350400,2020,1.284279120282378,.4499049687754547
350500,2012,2.820359281437125,1.169461077844311
350500,2013,5.446043165467636,2.480935251798566
350500,2014,6.532507739938096,2.935328517371856
350500,2015,3.630384741861223,1.543571193686283
350500,2016,3.972776194998423,1.638493194048748
350500,2017,3.362527369408824,1.376915858617454
350500,2018,3.656144652160589,1.318418633159666
350500,2019,5.882665250862753,2.109901778603664
350500,2020,3.955835962145115,1.495899053627761
350600,2012,2.043276661514678,.7446676970633691
350600,2013,4.427390791027157,2.122392758756389
350600,2014,5.322639445862198,2.599343784177901
350600,2015,3.432989690721654,1.461855670103091
350600,2016,3.611663353214051,1.417826375082837
350600,2017,3.544382371198018,1.517380509000621
350600,2018,4.306134603930921,1.729898749255505
350600,2019,3.535605430867277,1.377944028816847
350600,2020,4.731404958677694,2.029515938606854
350700,2012,1.527355623100302,.4810030395136778
350700,2013,2.505660377358494,.9554716981132072
350700,2014,2.604276200490712,1.065545040308447
350700,2015,2.710803689064556,1.110671936758889
350700,2016,1.441582914572863,.5266959798994976
350700,2017,2.376149510531,.7876001186591499
350700,2018,2.445575346338704,.8739044387899353
350700,2019,2.215239591516104,.7433883215501446
350700,2020,1.183023872679043,.3331564986737401
350800,2012,1.421654929577466,.6161971830985927
350800,2013,1.906028368794327,.7402482269503554
350800,2014,2.423387096774188,1.11290322580645
350800,2015,1.812310030395135,.7002279635258361
350800,2016,2.108892921960079,.7488203266787656
350800,2017,1.861198738170347,.6894497020680002
350800,2018,1.790540540540542,.7533783783783781
350800,2019,1.829865361077109,.6389228886168893
350800,2020,1.796610169491524,.624653312788905
350900,2012,1.323319027181685,.5711731044349073
350900,2013,1.827125790583275,.666900913562894
350900,2014,1.926392572944298,.7639257294429728
350900,2015,2.358341247230142,.8562836340614124
350900,2016,2.414104882459313,.9786015672091622
350900,2017,3.001434720229558,1.015208034433287
350900,2018,2.729774353329665,.9056136488717668
350900,2019,3.410955279174382,1.185498809208779
350900,2020,1.882822902796269,.6263648468708388
360100,2012,1.042531120331948,.3646265560165978
360100,2013,1.694129763130792,.7826982492276007
360100,2014,2.538314176245212,1.021072796934866
360100,2015,3.710326329906122,1.537326776933395
360100,2016,1.661483784984451,.6019546868058633
360100,2017,1.907838070628772,.6963824289405695
360100,2018,3.216101694915256,1.274152542372881
360100,2019,2.772502848461833,.9229016331181145
360100,2020,1.916451335055986,.5779500430663224
360200,2012,1.568154402895053,.7334137515078413
360200,2013,1.739659367396593,.8150851581508511
360200,2014,2.551020408163264,1.136054421768707
360200,2015,4.187242798353899,1.843621399176956
360200,2016,1.605550049554016,.6580773042616461
360200,2017,1.81146025878004,.5767097966728295
360200,2018,2.29059829059829,.9666666666666668
360200,2019,2.42562929061785,.8421052631578966
360200,2020,1.370091896407687,.4870509607351705
360300,2012,.7422266800401198,.3219658976930793
360300,2013,2.038834951456313,.9126213592233039
360300,2014,2.294930875576036,.8156682027649765
360300,2015,2.254483347566186,.8625106746370615
360300,2016,1.09105180533752,.6043956043956052
360300,2017,1.553956834532375,.5769784172661864
360300,2018,1.75401816911251,.6484975541579314
360300,2019,1.364229765013058,.5058746736292428
360300,2020,1.465629053177692,.5654993514915709
360400,2012,1.550173010380623,.5519031141868529
360400,2013,1.704234972677598,.6591530054644817
360400,2014,2.456629491945475,.9259603469640655
360400,2015,4.218876041946747,1.493412207582683
360400,2016,1.364567332309264,.4193548387096766
360400,2017,2.769305252965391,.9109174534011129
360400,2018,3.303355999122611,1.006799736784379
360400,2019,3.549056212404064,.8691142916407388
360400,2020,2.491142604074401,.8737821080602307
360500,2012,1.572327044025155,.5911949685534591
360500,2013,2.34108527131783,.9612403100775195
360500,2014,1.230982019363762,.4052558782849244
360500,2015,2.247765006385699,.6372924648786714
360500,2016,.6593406593406596,.1941391941391943
360500,2017,1.82254196642686,.5803357314148682
360500,2018,2.711471610660484,.7856315179606028
360500,2019,3.276595744680845,.7351063829787235
360500,2020,1.425313568985177,.4857468643101484
360600,2012,4.487004103967172,1.688098495212041
360600,2013,2.347696879643387,.9732540861812792
360600,2014,1.912144702842379,.7661498708010326
360600,2015,2.445783132530119,.8819277108433726
360600,2016,1.589327146171696,.4907192575406032
360600,2017,1.906318082788673,.6612200435729836
360600,2018,3.448626653102749,.9593082400813829
360600,2019,13.10945273631838,2.556384742951905
360600,2020,2.541871921182269,.8935960591133001
360700,2012,1.678338565563871,.4071480318763601
360700,2013,3.057247259439703,1.163946406820951
360700,2014,2.238404660542235,.9780416760026858
360700,2015,1.689607021743475,.704568122880511
360700,2016,1.25688888888889,.5452444444444443
360700,2017,1.589785831960463,.5973640856672173
360700,2018,1.973023839397748,.641311166875783
360700,2019,1.961012510910682,.6125981961012492
360700,2020,2.157725007329225,.7812958076810314
360800,2012,.7041322314049596,.2386776859504133
360800,2013,1.165587419056429,.5319148936170218
360800,2014,1.94025683975433,.7585147962032398
360800,2015,1.716229838709679,.6461693548387097
360800,2016,.8135750813575087,.2952115295211528
360800,2017,1.181294326241134,.432624113475176
360800,2018,2.387056104223581,.708342088674091
360800,2019,3.01248799231508,.9233429394812674
360800,2020,1.372905309913183,.3943064809206548
360900,2012,.918088737201367,.2965870307167239
360900,2013,1.743442098528473,.7779910428662823
360900,2014,2.229388670779586,.8653954010095349
360900,2015,2.150232318017557,.8360867320598866
360900,2016,1.162454873646206,.4683513838748496
360900,2017,1.93404634581106,.7286096256684499
360900,2018,4.580199227485248,1.281764586298027
360900,2019,3.264337257880739,.6747056589441707
360900,2020,1.695317131001779,.5390239083185147
361000,2012,1.030499075785585,.3045286506469497
361000,2013,1.205516014234875,.5311387900355873
361000,2014,2.532064542821683,1.057095573024413
361000,2015,1.536418816388465,.7386191198786035
361000,2016,.8892025405786878,.3856739590684545
361000,2017,1.820433436532511,.6455108359133133
361000,2018,2.70944741532976,.9188948306595347
361000,2019,3.855072463768118,.7583662714097489
361000,2020,1.268115942028987,.4668338907469355
361100,2012,1.037763044104931,.4416258287690978
361100,2013,.9344091618948457,.3826132222800618
361100,2014,1.638051044083526,.6081206496519723
361100,2015,1.481012658227848,.6421940928270039
361100,2016,.799999999999999,.2939712918660289
361100,2017,1.11542534415814,.4054006353688667
361100,2018,1.501982815598149,.6006278916060818
361100,2019,1.881368821292775,.51041825095057
361100,2020,1.054633997869424,.3580885709937607
370100,2012,1.380238369857749,.6239907727797013
370100,2013,3.096601073345258,1.360107334525941
370100,2014,4.086057371581066,1.611741160773849
370100,2015,3.543925821153547,1.331290271884333
370100,2016,2.359059391015989,.8574012662044019
370100,2017,2.239720034995627,.7809857101195667
370100,2018,2.544144653199603,.8830343268823265
370100,2019,2.507612869058638,.767906792003178
370100,2020,2.158342480790346,.6963501646542246
370200,2012,1.570113697888466,.7244179750947494
370200,2013,3.638455217748559,1.546918652423994
370200,2014,3.493324856961225,1.44262555626192
370200,2015,3.192956713132796,1.148055759354364
370200,2016,3.055878928987195,1.052823050058207
370200,2017,3.108164111065064,.9669843901091315
370200,2018,2.226246865422125,.7748676511563092
370200,2019,4.067948717948728,1.248205128205126
370200,2020,2.812076902247509,.838748984565393
370300,2012,1.945178335535007,.8041611624834896
370300,2013,4.089922480620165,1.61364341085271
370300,2014,5.137587822014061,1.985948477751758
370300,2015,5.694906577937036,1.981315587407219
370300,2016,2.392996108949417,.799124513618679
370300,2017,2.619378766805748,.8298562818729713
370300,2018,2.219902574808632,.6390628624449084
370300,2019,2.666817975487977,.7866545619609625
370300,2020,2.964774951076318,.8480919765166318
370400,2012,1.148506520824567,.5372318047959621
370400,2013,3.176948651643886,1.366457332840784
370400,2014,4.046382831429558,1.728625822083764
370400,2015,3.921011058451821,1.508688783570302
370400,2016,1.923543689320388,.712682038834952
370400,2017,2.036331673014943,.7122765895106949
370400,2018,2.694541231126595,.9245063879210215
370400,2019,1.685393258426964,.5661825157577433
370400,2020,3.052262931034478,1.030441810344826
370500,2012,2.035398230088494,1.065350578624916
370500,2013,4.174340085942287,2.335788827501534
370500,2014,6.25143513203215,3.072904707233066
370500,2015,4.538822303282957,1.98384575299635
370500,2016,2.564366632337793,1.140061791967044
370500,2017,3.083846518237805,1.234012316437707
370500,2018,2.90307328605201,1.078486997635934
370500,2019,2.615643397813286,.8835155592935237
370500,2020,2.186006084311165,.7496740547588009
370600,2012,1.841468334005651,.687373941105286
370600,2013,2.772277227722777,1.118251447786287
370600,2014,3.15354127175599,1.182836463897984
370600,2015,2.933539412673871,1.046058732612056
370600,2016,2.523418359994239,.8368641014555419
370600,2017,2.437134701644698,.7734130759820572
370600,2018,2.334837915469838,.7751333606893743
370600,2019,3.17599896547265,.9340488814173055
370600,2020,2.482666666666684,.7959999999999999
370700,2012,1.277581372668532,.5723515786907252
370700,2013,3.279782780857567,1.452200475166871
370700,2014,4.043324937027709,1.649874055415625
370700,2015,3.780941745765851,1.352596314907873
370700,2016,2.291456364136927,.7703037533266036
370700,2017,2.491543528573962,.7464838881965447
370700,2018,1.955591955591962,.5726635726635712
370700,2019,2.698750106283488,.7783351755803052
370700,2020,2.88070085029632,.8575109507858807
370800,2012,1.006415396952687,.4438652766639933
370800,2013,2.942329684692047,1.202908021565104
370800,2014,3.54030974091765,1.409176436532061
370800,2015,3.019769996123527,1.096782530042643
370800,2016,1.711622125543817,.5843380981976387
370800,2017,2.535228086935758,.8353236207308326
370800,2018,3.019876787167266,.9008485412065573
370800,2019,1.852302922940655,.4750885739592566
370800,2020,2.840453938584786,.8318869603916335
